frame,left_wrist_movement,right_wrist_movement,left_ankle_movement,right_ankle_movement,left_shoulder_movement,right_shoulder_movement,left_hip_movement,right_hip_movement,total_movement
539,0.029181523563355207,0.028128541719757334,0.012664556052914402,0.0014457266385988403,0.024263650876514973,0.017824491745806553,0.011093557674530866,0.010593140231328114,0.1351951885028063
540,0.03849712507784406,0.011687841924319313,0.01527698859212082,0.00017155430614038754,0.015390390879141857,0.015153828571938822,0.005707546995904353,0.004997099439182119,0.10688237578659174
541,0.02219687404664708,0.017369949227136246,0.01002303955800191,0.0012176700337015066,0.013619324555944274,0.007644326662861585,0.007615971923262182,0.0033645228720085405,0.08305167887956334
542,0.01328647399816602,0.010650663040042151,0.002362179680483369,0.0025052596732579252,0.011177745387550274,0.013015660540276716,0.006922910008693961,0.00584316034686501,0.06576405267533543
543,0.011874935405100196,0.020033041452966395,0.0019676668659038706,0.001263981381295234,0.011938095057210872,0.009579042846745827,0.007428903192551854,0.007382268273911406,0.07146793447568565
544,0.011177855768730937,0.020582293343550998,0.0006489105227463326,0.001062473002080457,0.008750395743173161,0.009496785477052844,0.01035506892693599,0.008022919774343633,0.07009670255861435
545,0.009129189541947691,0.013564894983685663,0.0005772319649057377,0.0005930989410067089,0.01191507974189723,0.008466603724546608,0.010047991339363163,0.01009273856648015,0.06438682880383295
546,0.014953153328554562,0.020989060322446577,0.000548307131586673,0.0002032154521226652,0.007023776945423968,0.00201855264941244,0.013005614622160298,0.008242037410989797,0.06698371786269698
547,0.014594145951581022,0.014465254917836196,0.0012196167849784674,0.0009373900768584738,0.005387610253510566,0.005342401385604274,0.009333352069900264,0.009365455097193283,0.06064522653746254
548,0.0036499612771729835,0.02419452583168916,0.0009765982552201464,0.002022545346694808,0.0044353841731805945,0.0018496981792733716,0.006356885420984006,0.00848186959313533,0.05196746807735039
549,0.004366935217253565,0.022417143925420137,0.002098354501080306,0.0010367035882918234,0.005432055375823966,0.002414667485000481,0.0077910719760189056,0.00825500244906484,0.053811934517954026
550,0.0015541474562175259,0.015827701071737903,0.0004704770711741775,0.0002308424177554177,0.0008881107017685676,0.0014291855831572518,0.007579313452950832,0.004574709996025439,0.03255448775078711
551,0.0037399044773341384,0.015045278462133736,0.0009433428864906214,0.00022477085608339713,0.003831571669557455,0.0017539457205717067,0.006544099028088385,0.003811221917314603,0.03589413501757404
552,0.00272825912036923,0.03052104048283654,0.0007272243020018768,0.0011209750658231754,0.0026012732955447712,0.002618609469638734,0.008651920696754497,0.004419527112527546,0.05338882954549637
553,0.004763835180846807,0.03160697876654244,0.0005004673784424649,0.003231501650135481,0.004522308305772402,0.0011076323568949874,0.004733699336928393,0.007236967095592669,0.05770339007115565
554,0.024981595806931548,0.033180086039296716,0.0009826517999098415,0.013772729093162102,0.011167859053966682,0.0018048802685960393,0.0028500814162316737,0.0024916327833252074,0.09123151626141981
555,0.08530678900539307,0.03576419656980207,0.0005767725429438694,0.006173215946651048,0.002834948235522103,0.0077671019557832765,0.0011591831032645823,0.003771077789924046,0.14335328514928408
556,0.030455336354395953,0.02396954250405616,0.002017129775973792,0.004781067171572887,0.014655652607330235,0.016518127786803914,0.005894634674629347,0.0021272535354745713,0.10041874441023686
557,0.009004460510808441,0.015627671527465338,0.003059951722810098,0.0021750468980085993,0.016055422573218393,0.01432751518073613,0.00237898632846015,0.000548892545924134,0.06317794728743129
558,0.0070381614423577375,0.015092032168500196,0.0016125452285363185,0.0012779324704388798,0.017197536145603372,0.014811456664476511,0.002187130988478342,0.0011580509553624956,0.06037484606375385
559,0.007005675570813733,0.029317056909444653,0.00449059255789887,0.004849344403678179,0.009713279403241033,0.010104252985107715,0.0016630417552196191,0.001282232991087709,0.06842547657649149
560,0.010400165420373671,0.022226556823347687,0.000890713976617295,0.010880981536083746,0.009629317727255837,0.003671615853684186,0.0009941595946561398,0.001465903078660868,0.06015941401067943
561,0.0059495864216909345,0.01034142205199458,0.0005551017560705548,0.0003264197707055356,0.009390428653870367,0.011297655994073048,0.005538082662001448,0.0009819443734172314,0.0443806416838237
562,0.006441814479328128,0.00890811925533429,0.0014909226070909077,0.0006130926525416536,0.005612332848155706,0.010270105546861348,0.010860360397641933,0.007644535437852881,0.05184128322480685
563,0.004966394349240102,0.008180302025542834,0.0011101249639819666,0.0020136456920291147,0.006670717994516058,0.009082241856568597,0.01016967123440315,0.010988300510180442,0.05318139862646226
564,0.012507900907103292,0.007489728261100964,0.002024318640351647,0.0031013081117052346,0.008039984579586249,0.00643981254056663,0.011596791810996578,0.009351222778627925,0.06055106763003852
565,0.013523379025296274,0.005113303469929555,0.00028331697806685075,0.0021245560654949164,0.006893501597110137,0.011395338545536867,0.00947325919859941,0.010138805966619873,0.058945460846653884
566,0.025254060276203097,0.008095955032311208,0.0008990330276711788,0.0026658369822471174,0.013772480107251867,0.009794414908579482,0.014697401530601242,0.012133150007472695,0.08731233187233789
567,0.04257289426504686,0.005238140966526761,0.0034841549959701013,0.0010396958999383482,0.017014216053652165,0.009928525183170797,0.017796783121771204,0.012235386678016307,0.10930979716409255
568,0.035646326891425294,0.005045122265700517,0.003594694693364915,0.00013220035094458507,0.0036507088127855744,0.007551519049914504,0.01349504414749126,0.017484297319691266,0.08659991353131792
569,0.027181894259293786,0.03063552788644826,0.017890010378061805,0.0008458572743152204,0.015563451925939543,0.007338356770381713,0.018333098580732513,0.014918872604842936,0.13270706968001575
570,0.0491750045430289,0.027363871505376978,0.038849710824291,0.0016003951368933661,0.0077592713425406815,0.006677975918778033,0.015492969317706202,0.008383292517486969,0.1553024911061021
571,0.026731891781504216,0.05251553317664432,0.0326873027370392,0.003594881428507003,0.020241909994675695,0.0021311670823053737,0.029766292258117357,0.014712516993635488,0.18238149545242868
572,0.02642784654799904,0.044125865143758075,0.041737034828880866,0.005473571160474006,0.0028399501820373873,0.005966095810797712,0.008652252558444441,0.00201612721878074,0.13723874345117226
573,0.019078623971120666,0.0164899783817113,0.007270487133638477,0.0006200094517291395,0.0006631182363134566,0.00649710864675514,0.0053474521677059255,0.006190233667183865,0.062157011656157966
574,0.009251870890703284,0.014728218495261925,0.01282638334666684,0.0020294253218860387,0.0012022578673554186,0.008918474374814765,0.006101623055527313,0.0035507246122133966,0.05860897796442898
575,0.008312245646442057,0.01610121704119943,0.0015520326593241637,0.003910873917058648,0.008624468583675982,0.015660097552015823,0.008574900749367238,0.008689172063487715,0.07142500821257106
576,0.012740200158189061,0.019112300586799098,0.009101678267350423,0.011682702915638827,0.015828859741460935,0.004965979854885772,0.011891114013379554,0.009759591263514998,0.09508242680121866
577,0.022525710462197927,0.048873849843812434,0.008207738775218784,0.006236190204102441,0.013367738894851686,0.012019944455780035,0.009465116406402563,0.008752488428027734,0.1294487774703936
578,0.026706616294616552,0.046721749372521354,0.01438482894506203,0.012373703062308726,0.018555949731647398,0.00688012791170753,0.010246076995890509,0.011699761746268031,0.14756881406002212
579,0.01096895600049287,0.026016335948903072,0.009551911707392433,0.006180837998943885,0.022684177983479808,0.02184167222374199,0.006163671417755709,0.007958751944061648,0.11136631522477142
580,0.0050311688647585095,0.018973374508327655,0.014859571730062688,0.017691019347395715,0.0108143764954183,0.00994626508977461,0.00441800468119969,0.003134777969216011,0.08486855868615319
581,0.015002563767745579,0.013109598536060895,0.01652547292207992,0.011197191101743723,0.01465626113984426,0.0029312105630540553,0.002901008755340109,0.0033953108621110647,0.0797186176479796
582,0.04785620225635745,0.005064570889359044,0.07215088486668099,0.04191963796839743,0.010565019830431092,0.011923535289197687,0.005050681939710905,0.005921415599515618,0.20045194863965018
583,0.012110562527451843,0.026902817265518075,0.037398464387315096,0.04214928899864933,0.0038335458346604573,0.005331865408861203,0.0012014772173264113,0.0038317957694197846,0.1327598174092022
584,0.0034517237243520456,0.030496820551354602,0.007946422262370583,0.032306447398510345,0.002548012961377408,0.007661711224901423,0.0024106283708465255,0.003358298598082491,0.09018006509179544
585,0.05693620688066525,0.020676598825977003,0.010631353248135736,0.0017919564047667,0.004023534392987658,0.009641891467803145,0.0020102278650249387,0.006702481204255195,0.11241425028961562
586,0.03396042729483242,0.027625151144399517,0.0016865721701781466,0.01479535448756847,0.0031451818154463454,0.0050009204028772835,0.0025143451040005047,0.00885696644323632,0.09758491886253899
587,0.027968958977677327,0.022519597206810092,0.003430734515079177,0.03545784932758472,0.0013788701766143544,0.004479384331663871,0.0017418702923380632,0.005408371476974356,0.10238563630474196
588,0.020543981685618443,0.017507110931904785,0.0035944884307017753,0.011907996967011994,0.00469685929678957,0.0035042794221577986,0.0016726651385239317,0.00394468519745553,0.06737206707016383
589,0.020811572278386904,0.01482778223598265,0.0035168235436884025,0.017366815088045905,0.00469841331870104,0.00154381855464442,0.0022146927045481636,0.0015913240125413248,0.06657124173653879
590,0.006294372528172744,0.018074965333454925,0.005268770747242692,0.029734735539173884,0.004799669881072124,0.0028501161643066466,0.0012068665239868693,0.0007939382000252262,0.06902343491743511
591,0.006495793490357626,0.014382091817119523,0.013669704076480889,0.00950368299875774,0.0025756082657352177,0.0022679167488949695,0.002198786153189796,0.002212368990134482,0.05330595254067024
592,0.03621922690060643,0.017868726880920286,0.004724757697990363,0.005460827928479117,0.002915509219825122,0.0010033062329527292,0.0030495617116602976,0.006516558688316237,0.0777584752607506
593,0.028045364400260488,0.019781694029808863,0.001790301463178123,0.004548261587707643,0.006471821004353899,0.0006092565563468629,0.0021934684883586093,0.005726581296605908,0.06916674882662038
594,0.09783657524357704,0.013681068758844934,0.0037279721277110036,0.00420678603029559,0.007450178706058791,0.0006323330210535068,0.0009129043677264005,0.0054163774448167164,0.13386419570008398
595,0.024982146900765185,0.008094520177314934,0.003530715349299977,0.0037038680268627255,0.0008530912638751585,0.000315657280698452,0.0018269658458546579,0.0013201286915593621,0.04462709353623045
596,0.1275895204592916,0.0058768502165164015,0.00019087325417604348,0.0011940348498602352,0.0016640100636457122,0.00019867188630819715,0.000660174722329535,0.0011634741924760983,0.13853760964460385
597,0.017430835278200676,0.001481425593537054,0.003850660227548819,0.002666707667296184,0.010865679384712869,0.002299065041145561,0.0007522443977824825,0.0017051484144865086,0.04105176600471015
598,0.024474312775702164,0.0026633888662708116,0.001344895055157102,0.0010611193419365163,0.009259480726219694,0.0002047622666598008,0.004542814299227327,0.0015475158640807128,0.04509828919525414
599,0.008863862416498926,0.0041171774715561445,0.0029962644813644104,0.0013730919219382878,0.007642359841966192,0.0024371590892033335,0.0012209108504676134,0.0009059952473834984,0.029556821320378405
600,0.006114173531237079,0.002552951191482131,0.0007542802780792535,0.0002498391307892148,0.002967313348332225,0.0011700898219540114,0.0001605764285775747,0.00022389264400669818,0.014193116374458187
601,0.003305937158331525,0.0015095504343329825,0.0018014648504357015,0.001483607876899741,0.0004661675762174708,0.0025054332330003764,0.0001317446035677845,0.0004790298888432508,0.011682935621628835
602,0.0013988129279840652,0.0005357716732453834,0.0010405155506377842,0.0010373939025832286,0.00042965218108491696,0.0024291866808240454,0.00046180352880388013,0.0015801871507514292,0.008913323595914733
603,0.004094029851059716,0.0007170842188896495,0.00015392205648764344,0.0013278528748231105,0.0004832247558086843,0.0011992845659396264,0.0004888694951679811,0.0015873492047305535,0.010051617022906965
604,0.0180744259078191,0.0021730446738898864,0.000309549605522429,0.0037330573489372768,0.00013319792502313778,0.0004423347914231043,0.0020166365137820057,0.0024327648857210846,0.02931501165211802
605,0.023698241176320495,0.0012154847719593582,0.0045395424512105825,0.00067649668252316,0.0018903693189665795,0.0015522476763701583,0.0037094474568418133,0.004293273510494483,0.04157510304468663
606,0.013534935486778086,0.0005120988131688564,0.00264237830173408,0.0007997486502201586,0.001798879799276407,0.0015086169926456993,0.0028299838332373466,0.002702351162751001,0.02632899303981164
607,0.049788653172897455,0.00043634559189189285,0.0004306074930882435,0.0010018304188852804,0.00035969486537120387,0.005594093180378026,0.0016628814510690352,0.000859602293747217,0.06013370846732836
608,0.023435115034541116,0.004522875548120877,0.000274495276831072,0.0004737876970475235,0.0011062434539696844,0.0066206052365816465,0.0021673782023786713,0.0008793901956022913,0.03947989064507289
609,0.018137712240444335,0.008248962778741587,0.002438903065410435,5.363570252291502e-05,0.0021895454343703155,0.004408525803459485,0.003704505954225561,0.0002584541593148815,0.03944024513848951
610,0.03287184721850575,0.0033703559857714924,0.0013513247108706628,0.0014180067771089038,0.0003926449143224633,0.007834530010581998,0.004663014104975184,0.0012602154902761683,0.05316193921241262
611,0.022449812439306813,0.0023457884111604153,0.003201566639952072,0.0017671242475614237,0.0014194178851499937,0.010204918277122998,0.004494444805271434,0.002110067999853208,0.047993140705378357
612,0.01749460495920443,0.0005388700648983268,0.0072533669843450445,0.005807005873283929,0.0018930307657072933,0.0044403685600902494,0.003189134318140632,0.0009206844550955916,0.0415370659807655
613,0.053124939026130795,0.0013012605401933447,0.0028196669450505168,0.015966930871592698,0.007103797896961477,0.01067534811439155,0.010652577060891979,0.001352062933295492,0.10299658338850785
614,0.03924315997271445,0.0005753349104673898,0.004523624226830595,0.00904297511313982,0.004076373813831977,0.0011575086419390896,0.0055262015029154685,0.00023879136059088611,0.06438396954242968
615,0.00953403918109629,0.003291636481980296,0.017230516737804024,0.01627503280749371,0.004391864336272482,0.001906629729808879,0.009631905977902857,0.0025139201199724914,0.06477554537233103
616,0.011293699189066747,0.005403100982656696,0.011182214086302574,0.01530145523688599,0.0022379299738923978,0.0006642212905480633,0.007887568808370849,0.00330218413616267,0.057272373703885986
617,0.009753353382430222,0.005568575401934899,0.016976444070010983,0.014084112540793345,0.0028050475449221055,4.032967825714448e-05,0.0036701392091296444,0.0015415915352859405,0.054439593362764285
618,0.012201297524055923,0.016388316926217502,0.019835569437807034,0.015613437659709928,0.004171610336403464,0.002387393710324415,0.004554256219938564,0.010940440487254751,0.08609232230171157
619,0.021721340555177264,0.023454412224629965,0.015879336200836053,0.010446075696777775,0.006829521113018465,0.005009916105461826,0.003482409239214495,0.010880173079431526,0.09770318421454736
620,0.011771798213524962,0.022215778551890494,0.03640122423222183,0.004968779362774058,0.0058076233427036515,0.006753998345291763,0.00378890565542085,0.00879406350442031,0.10050217120824792
621,0.002262873402574468,0.029042731950179014,0.025748655993331607,0.007343699863695793,0.003397600084462101,0.006420846888989742,0.0023905237423294903,0.003583273921161082,0.08019020584672329
622,0.004400705649164895,0.0262130315582062,0.01306386948690677,0.0012102635189428321,0.005468983830584312,0.0054870530718925965,0.0016300677653814546,0.0006050149113761453,0.058078989792455196
623,0.00732052947518601,0.008292436810518116,0.024865287044190998,0.0018197710621455426,0.009026612293971283,0.006346809867895363,0.0013127752883731049,0.0011047871664267407,0.06008900900870716
624,0.0022097256332937673,0.013955589866510113,0.014141422740812842,0.006873133743887536,0.004436551095970418,0.0030299716569022863,0.007153596862617987,0.007049702930950973,0.05884969453094593
625,0.002003991702278207,0.01349427273750651,0.0311992759699461,0.002245975623113783,0.0022579307271900855,0.0016602216608115384,0.0036657892678705235,0.0006959434469784882,0.057223401135695226
626,0.002600458882275734,0.02324589351317097,0.04148921044302706,0.013138066115111145,0.0015472971058606364,0.0004480616062993173,0.0022399460558790276,0.001965457002161597,0.0866743907237855
627,0.001973742603736527,0.025150950887791068,0.018074363533345565,0.0029969460366206847,0.008346068435885635,0.0005854426952464276,0.0005860098332271445,0.0005748230069166962,0.058288347032769756
628,0.043708004317151355,0.02331103333301529,0.00153940961179713,0.010573334546426111,0.009828620903698088,0.0015275644386700488,0.00010675579585303849,0.0010802443779414919,0.09167496732455256
629,0.03680129090826429,0.015704249775561677,0.005262380907050012,0.021585360616840858,0.012270216532915788,0.002599014128006158,0.003262575899875204,0.003142753831717816,0.10062784260023182
630,0.0407251962091691,0.03774420185267206,0.009751238516923342,0.010092510217720849,0.005619884178943531,0.00042252481965781056,0.004275061403645175,0.002962165629206527,0.1115927828279384
631,0.027611137807822886,0.01512276623537909,0.00583795839143218,0.013208514360609633,0.005478157596701335,0.0001645730440057116,0.0040954722141655535,0.0007723597767935979,0.07229093942690999
632,0.020887772785217685,0.00926991818031156,0.007420267828894513,0.009828332266757476,0.006343977432530855,0.0011003340467637297,0.002723920143119245,0.002285734499742141,0.0598602571833372
633,0.01982847711582257,0.010170579131435122,0.0034664645495679864,0.0031932126356655965,0.006865035546635256,0.0009635436558176898,0.004119058977150192,0.0042131745975848385,0.05281954620967925
634,0.010990508490931743,0.015713893805627054,0.007870650576773974,0.0013010464028350988,0.006977300421038732,0.0019004868679528212,0.006852136595354765,0.00819404625703067,0.05980006941754486
635,0.012852170173449737,0.0182826918437336,0.0055662869803187074,0.0034465862383374164,0.011126577209170953,0.009865479502523875,0.0046074540652619855,0.006839845336160837,0.07258709134895709
636,0.013076021457099204,0.014352328109976296,0.02537430971296807,0.05655717448690075,0.0048948855512611356,0.009839959920868039,0.004676719686198853,0.008068862076537864,0.13684026100181024
637,0.012073785853539992,0.009259802564465937,0.005315108590953482,0.032569846590634194,0.00839727286632642,0.007152295263027698,0.006290144952414758,0.00971042278902677,0.09076867947038926
638,0.017821578792962305,0.006297972507550983,0.004830107116371501,0.011184040372254195,0.0015769285114431136,0.0055042481673918614,0.0033397248846082908,0.014474173024263737,0.06502877337684598
639,0.019608661983242234,0.0033270905158228376,0.001503517513083491,0.00775246699664032,0.0022576606744892334,0.004141870302007627,0.003654338371974756,0.010838486933530497,0.053084093290791
640,0.01070418337707631,0.006373362883685142,0.005546711123397356,0.010024849503211178,0.0017783441340597228,0.008388513391113302,0.007659580544869154,0.01471455824366223,0.06519010320107439
641,0.012514087939186819,0.002674012192944828,0.0022923887023858854,0.01470884003031472,0.0028164346137803135,0.010214055514362004,0.0009642871964098309,0.005137639342621348,0.05132174553200575
642,0.00969734469666276,0.004476476620451096,0.012661878147394064,0.0070964571268266755,0.0020117729650154853,0.00387516867772062,0.0038816358888323376,0.007476469784115095,0.05117720390701813
643,0.0014302209112618063,0.023915667717898725,0.0008137549749949462,0.0009552237563672564,0.004618696999370394,0.007620240008029235,0.0060535684350892785,0.018524666056331834,0.06393203885934347
644,0.00798352777819366,0.028770145053981913,0.0020340850190383136,0.0161144563445306,0.0032839506752022915,0.012843344938524416,0.0038369077887982442,0.021602424011606794,0.09646884160987623
645,0.019680284039418895,0.02424261239928364,0.004768365569781447,0.0015116255274972052,0.009838847620536603,0.015456931160357899,0.0012987340509581318,0.008183279936548967,0.0849806803043828
646,0.04081561541611362,0.03555767110252211,0.009017083872985212,0.0037285174491779156,0.028853635421403727,0.04370693244751996,0.009133656087210302,0.028853713207783557,0.19966682500471644
647,0.04287453132325829,0.0045347608902290785,0.007567659019000838,0.005974273543195085,0.006931187201433989,0.013158235435275141,0.0014911212630533556,0.005950556620010298,0.08848232529545608
648,0.015784065134544042,0.06833983483002727,0.003500876639196531,0.0028690250529138026,0.02589827058238637,0.024857275491825582,0.005886586971791367,0.013815625951466928,0.1609515606541519
649,0.009813422080021254,0.034219732457709054,0.02571867182232792,0.003132121598144144,0.01213832532787947,0.011308854265244292,0.004122118134141584,0.004302373764885371,0.10475561945035308
650,0.004218035556236136,0.023217075859682565,0.07364496525042596,0.009073002160856327,0.0030593290626865556,0.0022523477657633967,0.00027195738579952245,0.011273524813593247,0.1270102378550437
651,0.005781762039999628,0.026150183176683196,0.024642115786450272,0.017355973611814898,0.015401125635187562,0.00675818097726628,0.008602770430103372,0.002595745231756014,0.10728785688926123
652,0.03233809478039345,0.027415364362803868,0.002689655629548718,0.0005968160965016765,0.009779874275736341,0.0033873095865157112,0.004392593122726506,0.0018077093917135407,0.08240741724593982
653,0.0026220263479490853,0.006992304392689773,0.003491370259100739,0.004106697940564752,0.0010972247658663763,0.0038236518925207153,0.0016675916194532215,0.0025874975254270185,0.026388364743571684
654,0.024822998749843773,0.0061759096222158034,0.007200339968741323,0.003071139841487402,0.01615653326906364,0.008012933586655313,0.0031507638488685688,0.008264508303991532,0.07685512719086736
655,0.027086476559842507,0.0016914294289755631,0.010425522594359499,0.019128805743963022,0.00787859198249819,0.025919461718615887,0.0010467124897533193,0.024414932765053656,0.11759193328306165
656,0.041281168853015256,0.01502336252210547,0.0011706759201500264,0.022854783183434042,0.0412194274384484,0.019339505039598397,0.019730935245682434,0.02006244580409493,0.18068230400652893
657,0.03308208986952989,0.028068277515920486,0.006665315391874481,0.0028825879033882213,0.009327754178728088,0.016560464294227667,0.009266505578752008,0.009769217073540956,0.1156222118059618
658,0.030647204394596367,0.02560768423467366,0.007657192510205139,0.01703085311628963,0.01921014320904289,0.017227796657828268,0.007760451444394634,0.010981407406266677,0.13612273297329727
659,0.014520392362331073,0.039308221974583515,0.0030990912922717003,0.015209793663758154,0.018352900886447837,0.017896720878572758,0.006346363310501883,0.005842615000911848,0.12057609936937877
660,0.012797081362862147,0.010452211420496559,0.004415976339944295,0.01813177361854496,0.010439198971753641,0.014726233683679696,0.00591077830051442,0.012749229800165924,0.08962248349796163
661,0.009254518714352903,0.010849054807191272,0.006284881251213282,0.008523277421135182,0.01209698682861263,0.00809749108636964,0.007017891658900486,0.012764657645177663,0.07488875941295306
662,0.003068534889115214,0.008450968561480858,0.0018710059899042515,0.018774179385971285,0.0032329551908557596,0.005219737858139585,0.0037132904379585763,0.005562978058600009,0.04989365037202553
663,0.004024910759886154,0.013210147316389372,0.0008788484499940891,0.015005900695594123,0.008201628013917921,0.008336171864322044,0.0020477936037213876,0.008624322009440546,0.06032972271326564
664,0.0049421511425452504,0.006957947541014347,0.0019021209157660407,0.01173646494207116,0.004102355340410637,0.003424541779403859,0.002651410942608409,0.007723777487597352,0.04344077009141705
665,0.010770179886196154,0.00736811937824529,0.0012455432757638779,0.020472328744092792,0.0016036222762786999,0.0034137396384653455,0.003682580931811245,0.008453537375901843,0.05700965150675525
666,0.013044134370133352,0.002760861979261352,0.001463834169779153,0.007800802156473941,0.001959603282573276,0.009998789247668586,0.006681659987278936,0.00888636760807467,0.05259605280124327
667,0.010035964980457305,0.004755820284717327,0.0008657774762879283,0.004887531770192043,0.01026387994584172,0.008176126988805014,0.005917130744394809,0.0066975131594719,0.05159974535016805
668,0.010364691079516899,0.005553050313846601,0.0005189124678488788,0.005504012956328681,0.007057783717883657,0.006035297778450702,0.0055042267338312025,0.0029390500426055553,0.04347702509031218
669,0.007723405426490518,0.005506702098488214,0.0014020793191560554,0.0007101306408783065,0.008103703138883193,0.006022140833680223,0.008779844086954109,0.004393172968856067,0.04264117851338668
670,0.007110546447781629,0.002488939454546067,0.001616737864084356,0.0030826465660217803,0.00930367373255765,0.005246799750930261,0.008891501899353728,0.005230982364016944,0.04297182807929241
671,0.004965855114717903,0.0031121471950514242,0.00141204901129154,0.010027625171532923,0.011008373282395043,0.0047305015240285235,0.005773623114966823,0.004349813181722712,0.0453799875957069
672,0.007108027889163262,0.005817775935481475,0.00026598865076002523,0.0030026860314436715,0.00826603472230616,0.005774342908935682,0.00456104854129464,0.005214060316075653,0.04000996499546057
673,0.006161611895436147,0.007366934110466048,0.005693139887564541,0.003755207815465891,0.003610685633237922,0.006171303885235876,0.002998528471382034,0.003883264175429796,0.03964067587421825
674,0.0046066641680306206,0.004250623968777361,0.016896018559525154,0.001944467804866835,0.004568357258353797,0.0045641791355015915,0.0037746506631521327,0.003957964916548013,0.0445629264747555
675,0.0022136404158436583,0.0038662929880602707,0.012676723009943398,0.0010314561235022412,0.0037824050953257646,0.001194130184836168,0.0009573559570195743,0.0007447394476567592,0.026466743222187835
676,0.002478719683532182,0.013252185470968132,0.015649172628590703,0.0007305668949712796,0.004026523187539607,0.0011585508131767277,0.0018574382464374504,0.0002860950739763883,0.039439251999192466
677,0.0014667002153228386,0.0018466349338191405,0.008850704821813018,0.00047302441370660955,0.0043207811171030175,0.0012403945689486403,0.003240808060718321,0.0015573173675790398,0.022996365499010622
678,0.001656879464572185,0.0025415444966764315,0.00923732341894168,9.635512549689834e-05,0.0013508628230928805,0.00041972557363649526,0.002961839192417923,0.002057590276550977,0.020322120371385474
679,0.000821388554209707,0.0014312354195614755,0.005574458674925654,0.00013530443417072792,0.001519303807634648,0.0011505032558130606,0.0007327683735778516,0.0003176276209978359,0.01168259014089096
680,0.0028998288434965934,0.0065148804471284955,0.017499326293789762,0.0040535922090476325,0.000666304488189677,0.0015603770495718145,0.00024369091315231886,0.0016699375417550191,0.03510793778613131
681,0.0067356965001504005,0.007538810947270828,0.008070861708107491,0.0015126437580541383,0.00020080025473225114,0.0010526437617198495,0.00016967072252691058,0.0012347449285824103,0.026515872581144278
682,0.007043232494605095,0.00665531340671834,0.004850650657226995,0.0002462082027983557,0.0007827997837581324,0.002203259206861862,0.0009164076141155857,0.00094537180372817,0.023643243169812537
683,0.0039392928277304255,0.008990970445410158,0.000579206650470501,0.0020034873215642357,0.0004887505274862563,0.004332932469208397,0.0018949954159229493,0.001166834423945933,0.023396470081738858
684,0.004194485765460378,0.0070569386817087194,0.0005194830394188052,0.0008908724939390318,0.0010258888165729846,0.0022848078505333822,0.0011479322586032416,0.0010905895798884644,0.018210998486125004
685,0.00602637830573281,0.005515887779546398,0.004415706718238788,0.0026657199748404588,0.0007587472329823993,0.0007068017925161214,0.0015168711616091863,0.0016070747222757436,0.023213187687741905
686,0.01055653105078439,0.00874880954613166,0.0024375402908308353,0.009812560809045407,0.0016094901389125374,0.0008685243951588729,0.0010372375639753678,0.0018938015801556352,0.0369644953749947
687,0.012638902687886377,0.011646304470059866,0.0009085095829959841,0.002119422433306392,0.0037316377831530696,0.002440908594354977,0.0019712711799339208,0.00208275574708188,0.03753971247877247
688,0.01329130519689441,0.015197441006929456,0.0004570882829726584,0.0019513815791034957,0.0015974570223899593,0.002186294148632412,0.001998639843942681,0.0019120212499592786,0.03859162833082435
689,0.008119367258166681,0.01623402621887424,0.001264580370913021,0.00018796942549740797,0.0026499303659301343,0.0017513446989363547,0.0014012414258260213,0.0012312311612780384,0.032839690925421904
690,0.011002758777407895,0.01457431969085435,0.0006262587867470685,0.004924392860444261,0.0010580397392259762,0.0028748306940750614,0.0010066373785882262,0.0011684286489788457,0.03723566657632169
691,0.014353486983627003,0.01587629812334688,0.0014995866480497094,0.004888687115085578,0.0024545791254450802,0.0030700882101830284,0.002793433348097945,0.0022186543857843615,0.04715481393961959
692,0.016324847999170562,0.01378566416594361,0.0019525488992992014,0.0018164994428687459,0.004837647575376502,0.005221055052606347,0.005001271485025809,0.0041380769187491714,0.053077611539039955
693,0.01484920373947723,0.01281273610846699,0.005940456178651082,0.0021822411014631353,0.005938101848953682,0.00597500252928459,0.002784075138693821,0.0027778195844701363,0.05325963622946067
694,0.01853936378422625,0.01799104087314133,0.004891680235860127,0.0012630575015636582,0.004083818525216788,0.004304648327224054,0.001341603347933625,0.001307476067323599,0.05372268866248943
695,0.014863626969215988,0.013703903137576485,0.0013065394326706116,0.0037057160877897828,0.0014980526439373398,0.002526358689439701,0.00019802885932665445,0.002150202509316146,0.039952428329272704
696,0.02089696716519689,0.012861171997001587,0.002269659472290647,0.0002715940825087834,0.0008296408018716236,0.003780977610352757,0.00031228902438299805,0.0021735904081874964,0.04339589056179278
697,0.03374808657472904,0.01098971927006978,0.006173707600438786,0.0009383392182567786,0.0017858892788005674,0.0017604516495498533,0.0004433073406405073,0.00035892122564936524,0.05619842215813467
698,0.016791916657167668,0.03737180809498192,0.005982595505271437,0.0003540251231094619,0.0017940127561129869,0.001208288547919513,0.0003571062456235745,0.0006856988928589644,0.06454545182304552
699,0.003514789989874493,0.010924990899332257,0.007063865195393981,0.0011538950130196735,0.0015516696433853423,0.0009612779222880015,0.0003087457311931614,0.0004876400863876657,0.025966874480874577
700,0.0037637831566288264,0.00230851865997737,0.0016244228500356924,0.006117047637993209,0.000386825111949365,0.0004355584773643693,0.00026745077011674785,0.0006276922804932654,0.015531298944558843
