frame,left_hand_raised,right_hand_raised,squat,leg_lift,arm_movement,left_elbow_angle,right_elbow_angle,average_knee_angle,arm_movement_amount,detected_move
263,False,False,False,False,False,93.46491709615759,174.00756852123587,175.47320538397625,0.010818444278702374,Standing / Neutral
264,False,False,False,False,False,87.36451706887513,173.0717310801788,172.61627007562078,0.006740073798743495,Standing / Neutral
265,False,False,False,False,False,82.7551886879945,175.33806465709458,170.35017672629704,0.0042154975232593555,Standing / Neutral
266,False,False,False,False,False,82.17531548118815,175.18405515402716,168.3992106015728,0.002506407960974701,Standing / Neutral
267,False,False,False,False,False,81.69157982046073,175.5143604649146,167.6414854031345,0.005525662123170846,Standing / Neutral
268,False,False,False,False,False,79.66007658701447,176.25333348714116,166.72170815418917,0.001996824272668107,Standing / Neutral
269,False,False,False,False,False,75.60384625586748,174.92127487795423,165.4856169538571,0.0026583807654240333,Standing / Neutral
270,False,False,False,False,False,75.74793760623774,176.65160966596335,164.22011442203143,0.0033334455628628106,Standing / Neutral
271,False,False,False,False,False,75.44871698138697,176.4805630437176,163.53051182467198,0.004392662606413651,Standing / Neutral
272,False,False,False,False,False,72.69322607262971,177.83503099088887,163.25192370059284,0.002611088804819362,Standing / Neutral
273,False,False,False,False,False,67.62561721165302,178.896204621167,162.86259568716352,0.006456156006234761,Standing / Neutral
274,False,False,False,False,False,62.48703681794301,179.28043368918435,162.3824554022176,0.007107151591338359,Standing / Neutral
275,False,False,False,False,False,52.93923078033286,179.1182313314413,162.0646908393278,0.012379828104052713,Standing / Neutral
276,False,False,False,False,False,42.92602414961844,176.6897855291481,161.07650446198858,0.012651098861456102,Standing / Neutral
277,True,False,False,False,False,42.48631959424669,175.4254741176546,160.33056453673453,0.005691000640241913,Hand Raise
278,True,False,False,False,False,45.56136842557171,175.8801751072526,160.22205863998926,0.006335890559724167,Hand Raise
279,True,False,False,False,True,76.89839068217596,177.54736211843067,159.65705420859607,0.0173596543143698,Hand Raise
280,True,False,False,False,False,99.59958191344053,175.99584856575575,159.56560730067594,0.011192548244083618,Hand Raise
281,True,False,False,False,False,120.03857254111445,179.8018087190714,159.44084962278382,0.014904834490931657,Hand Raise
282,True,False,False,False,False,136.0260065951866,170.75611920251987,159.17782049953433,0.01426326640563113,Hand Raise
283,False,False,False,False,False,147.50706060093773,170.4954843982861,161.18508825967166,0.008986927272057174,Standing / Neutral
284,False,False,False,False,False,155.9413648015019,175.6094348341335,164.14479697191737,0.007829458820931558,Standing / Neutral
285,False,False,False,False,False,162.53386111997668,177.59116720867087,170.00387691544773,0.0026342011835957606,Standing / Neutral
286,False,False,False,False,False,168.30707924836676,169.7951550412612,172.45029150534322,0.0027136109392331483,Standing / Neutral
287,False,False,False,False,False,172.55073676108415,163.7254514846983,173.02125357081326,0.003519746319219971,Standing / Neutral
288,False,False,False,False,False,174.82199860861977,155.70860228265065,173.68599219444013,0.003886784756273359,Standing / Neutral
289,False,False,False,False,False,175.41812569834772,154.45829803297391,172.39317377977835,0.0019068266385208546,Standing / Neutral
290,False,False,False,False,False,174.8861291115711,150.4907762111842,170.0641486413895,0.0012646602159718276,Standing / Neutral
291,False,False,False,False,False,174.298140979537,159.62887346984414,168.34104253906597,0.0075935847618871285,Standing / Neutral
292,False,False,False,False,False,172.94992129499343,160.21733322044275,166.942913422117,0.001591727749564039,Standing / Neutral
293,False,False,False,False,False,175.11147653118888,157.76244535673487,164.59701824486837,0.004287584919514358,Standing / Neutral
294,False,False,False,False,False,178.56309245818352,154.60461601189138,164.5621709594064,0.009419977632633246,Standing / Neutral
295,False,False,False,False,True,179.65144695581643,148.98382785107577,162.36789645796532,0.017529814751246653,Arm Movement
296,False,False,False,False,True,179.00368986452494,142.57592734895084,158.7317887322045,0.019769392770814347,Arm Movement
297,False,False,False,False,True,163.31036957671617,137.13243811273512,156.400767312208,0.041771567982063204,Arm Movement
298,False,False,False,False,True,161.1942828448537,134.12533866860613,152.84578944208937,0.06258868827517255,Arm Movement
299,False,False,False,False,True,171.42185079938784,148.50327778031354,148.8556789050716,0.06509405694337621,Arm Movement
300,False,False,False,False,False,157.88004013131226,165.99416363142694,148.9219567520954,0.00941929646937449,Standing / Neutral
301,False,False,False,False,True,141.66132060669665,166.8871248879935,155.04533354929526,0.034128639176531854,Arm Movement
302,False,False,False,False,True,165.07776535318663,170.17641409735893,170.76086419138826,0.032570884079774404,Arm Movement
303,False,False,False,False,True,169.08854342395992,173.14068665605163,172.69156932371357,0.021683766844504113,Arm Movement
304,True,False,False,False,True,136.57780244040364,175.13403817574084,166.53641643595734,0.09888551088005693,Hand Raise
305,True,False,False,False,True,93.23049275182215,173.51319169809415,158.46483912555408,0.03940333225820389,Hand Raise
306,True,False,False,False,True,147.08375421714766,179.23582688085764,154.08954365871858,0.04826954621889552,Hand Raise
307,True,False,False,False,True,126.46160845930861,179.87246820894853,151.42830393713018,0.03742087532804411,Hand Raise
308,False,False,False,False,True,140.55034848283432,172.6258292043293,147.15486708225896,0.1178613288078319,Arm Movement
309,False,False,False,False,True,163.99748362197468,131.71910028854393,146.1314924046154,0.08282573087770781,Arm Movement
310,False,False,False,False,True,154.93688910457956,138.10448497114066,144.12129313859515,0.021765507154618544,Arm Movement
311,False,False,False,False,True,158.11056500686018,153.0886360361229,140.36046213801012,0.02231610573276383,Arm Movement
312,False,False,False,False,True,161.72237435390576,157.42828216029864,140.07226437819708,0.03383684178991569,Arm Movement
313,False,False,False,False,True,168.28223241336312,140.98717624256346,142.94234407322108,0.030556095314110028,Arm Movement
314,False,True,False,False,True,171.8313473578609,169.29779689940258,147.5030272342318,0.04736067305753004,Hand Raise
315,False,True,False,False,True,170.68985584240227,49.383058757828636,164.55179063854047,0.029917476789166463,Hand Raise
316,False,True,False,False,True,166.77326175988173,45.13426560063235,153.8699289045544,0.0373933127106436,Hand Raise
317,False,True,False,False,True,174.7433996775256,159.45947220240146,156.42328615284038,0.04693298178719272,Hand Raise
318,False,True,False,False,True,168.54254727765394,123.56844093728282,159.2558238097344,0.024832954184842576,Hand Raise
319,False,True,False,False,True,165.52412013039364,168.27761498719534,157.40257974612865,0.054797842757317174,Hand Raise
320,False,False,False,False,True,167.0684493199806,131.240219870301,152.805855073583,0.09488498675179523,Arm Movement
321,False,False,False,False,True,172.03667506756912,163.030445847288,140.38302521237574,0.04739421223494239,Arm Movement
322,False,False,False,False,True,0.09294718609423201,167.25458309555782,130.8095848482276,0.11767011237881699,Arm Movement
323,True,False,True,False,True,4.137730971436315,144.9207059074015,105.23358140659462,0.07393575666110574,Squat
324,True,False,True,False,True,175.92061679636868,168.77309993407678,108.13581634497493,0.10211595381486219,Squat
325,False,False,True,True,True,163.0626972131558,131.12218076674645,96.91694050132305,0.15395529837798846,Squat
326,False,False,True,False,True,22.73196106769315,130.99771378860447,100.86208615632194,0.027420017985121392,Squat
327,False,False,True,False,False,21.593652217246152,133.31923449444452,113.0980109203428,0.010959552051393342,Squat
328,False,False,False,False,True,83.13101025143261,139.99363863928522,150.01805909359211,0.03401351824954822,Arm Movement
329,False,False,False,False,False,109.92231440295915,158.1452617762037,170.27693509604407,0.014285799520054217,Standing / Neutral
330,False,False,False,False,True,128.89874843491268,169.46511349167596,164.9200565200377,0.017899299831346617,Arm Movement
331,False,False,False,False,True,133.327420210267,156.27075492813208,165.62565420556538,0.03703794476952949,Arm Movement
332,False,False,False,False,False,139.5579948316636,146.5922467493845,163.14672561980606,0.009178321416068249,Standing / Neutral
333,False,False,False,False,True,138.2634961718193,131.5410018171404,161.90613854536167,0.03108595660749082,Arm Movement
334,False,False,False,False,True,114.4298274488764,88.22522216094347,165.21622516095832,0.02432742223330966,Arm Movement
335,False,False,False,False,True,177.45071808157132,36.675292042807925,172.58880112475475,0.04337924733449733,Arm Movement
336,False,False,False,False,True,79.89295760956094,36.779391771318025,171.64158670221673,0.021042104305252572,Arm Movement
337,False,False,False,False,True,68.92865567230946,39.166118090287505,169.78633370672054,0.01567919127885556,Arm Movement
338,False,False,False,False,True,66.58788270633495,64.075384441957,169.33065559336987,0.018521602714957973,Arm Movement
339,False,False,False,False,False,67.26620563988602,102.26576300387268,172.64282342396052,0.005066731378741492,Standing / Neutral
340,False,False,False,False,False,70.4293211267942,126.97985364441287,174.49490837169628,0.008586404061716305,Standing / Neutral
341,False,False,False,False,False,81.99960688339294,150.63464256006637,173.24083616305018,0.012961544408746242,Standing / Neutral
342,False,False,False,False,True,170.04937680460608,93.85170044091116,177.79057416335363,0.23568535231439047,Arm Movement
343,False,False,False,False,False,150.55553193224847,116.47493415843925,175.2058926285353,0.014588775753894459,Standing / Neutral
344,False,False,False,False,True,163.879131029287,135.6474492942235,174.77601151390866,0.02828599038419247,Arm Movement
345,False,False,False,False,False,162.5012147467422,140.91336537704493,174.1510023909106,0.005697361295583633,Standing / Neutral
346,False,False,False,False,True,149.76273587079012,162.45887858802146,170.4186782700603,0.2031418481048315,Arm Movement
347,False,False,False,False,False,152.31465098960572,163.90920712060407,168.88477881376983,0.01352568942167995,Standing / Neutral
348,False,False,False,False,False,152.67192445547283,166.98578846376037,170.51329158234813,0.004714172196465638,Standing / Neutral
349,False,False,False,False,False,141.87498474552834,166.2269859271177,171.33940024554641,0.013785918410846263,Standing / Neutral
350,False,False,False,False,True,130.9760022177523,157.60874542930952,169.82358270334197,0.02566627618478056,Arm Movement
351,False,False,False,False,False,124.47809436239086,167.49232828451525,168.80906387827832,0.013585707108687763,Standing / Neutral
352,False,False,False,False,False,122.00709290699193,148.33186905377684,165.66623774876092,0.011282777256860173,Standing / Neutral
353,False,False,False,False,False,127.80948367751134,138.08778989474746,165.89192389151395,0.007944588938326683,Standing / Neutral
354,False,False,False,False,False,127.16215816217897,147.18250236318985,166.95572316489586,0.010557166271798785,Standing / Neutral
355,False,False,False,False,True,147.1780162288228,146.63749000307976,167.50573698993506,0.015277140831049908,Arm Movement
356,False,False,False,False,False,176.12087578723475,163.73313124128362,167.15688686257624,0.012243078112193587,Standing / Neutral
357,False,False,False,False,False,172.11897117078837,178.09246986432046,167.49577361318543,0.00560558777899426,Standing / Neutral
358,False,False,False,False,False,171.1565420644601,177.375103592124,167.590844892343,0.00962007559703266,Standing / Neutral
359,False,False,False,False,False,167.33478692337448,175.35285548131924,166.2574235400997,0.009356653270406598,Standing / Neutral
360,False,False,False,False,False,168.2904578909356,168.77433589904174,162.09136119056447,0.009270850387910933,Standing / Neutral
361,False,False,False,False,True,163.03124488584737,162.48941602206236,163.06829996183723,0.025532872298821896,Arm Movement
362,True,False,False,False,True,32.479075731752474,20.138127110709487,160.40349880373458,0.09480959612089836,Hand Raise
363,True,True,False,False,True,143.49468633059044,92.83180082228765,155.7996859862734,0.035974527898880726,Hand Raise
364,True,True,False,False,True,165.82626380336706,142.90569671713192,153.53882253833564,0.04179878927276173,Hand Raise
365,True,True,False,False,True,178.1088422101747,136.68485227425072,157.64406937451793,0.02850339880743187,Hand Raise
366,True,True,False,False,False,156.32895148198332,139.50397860077078,149.81709828914026,0.013361320168585225,Hand Raise
367,True,True,False,False,False,141.89151163141645,138.6416412868894,143.95375612668008,0.013928877799121175,Hand Raise
368,True,True,False,False,True,116.09455556206706,112.6062288139353,148.36878501898207,0.021837631256422824,Hand Raise
369,True,True,False,False,True,90.988814529194,169.9494145987268,127.71202996563346,0.017145926745081655,Hand Raise
370,True,True,True,False,False,176.95782130545112,145.07030611268493,119.95255035320409,0.012840295877531662,Squat
371,True,True,True,False,True,171.63866549988705,106.83825250193541,87.22528803319915,0.01891822096872373,Squat
372,True,True,True,False,True,151.09855645605128,90.49543587460234,84.2154973574552,0.01947927737887036,Squat
373,True,True,True,False,True,143.18104431037776,40.87238542753694,87.77887241750048,0.02351327985730826,Squat
374,True,True,True,False,False,117.40693232655926,86.39167517461036,90.4285363415898,0.009099241660575366,Squat
375,True,True,True,False,False,85.98918606854784,51.063677027990025,77.25021404129318,0.012089828248044693,Squat
376,True,True,True,False,False,74.92196628333693,60.82563468448181,36.08004275386778,0.00920516247530464,Squat
377,True,True,True,False,False,62.44407985152477,51.51097207742561,28.926122621957308,0.007422681330475578,Squat
378,True,True,True,False,False,47.41195992123523,46.68775917072449,26.56969337625424,0.006969537567409052,Squat
379,True,True,True,False,False,36.55974968163272,45.30186224362814,25.766166318556806,0.008401969158916054,Squat
380,True,True,True,False,False,28.656261701876893,42.046100170191984,26.027295463903087,0.010032018421164727,Squat
381,True,True,True,False,False,25.45648896626413,36.234257690142734,23.967412207602106,0.005795676619917622,Squat
382,False,False,True,False,False,24.735906579411942,33.66095317541338,22.135531901987246,0.008067311359078073,Squat
383,False,False,True,False,False,25.148945602947077,34.97504691705451,23.364676036405672,0.009026802789864105,Squat
384,False,False,True,False,False,31.75080172090162,38.075704152328925,31.912720338380282,0.010922389890176503,Squat
385,False,False,True,False,False,36.07281152318605,40.653937586865844,32.886045856949764,0.007910518649370075,Squat
386,False,False,True,False,False,42.67369471384145,46.96429305993175,28.905694610326297,0.009610515274658199,Squat
387,False,False,True,False,False,52.700028582139275,50.154249121062534,27.96777809896537,0.011751708272084882,Squat
388,False,False,True,False,False,62.2879958655171,51.459960757207554,26.422252350175953,0.010180285044022803,Squat
389,False,False,True,False,False,73.74220631380472,64.49624646803949,31.397403756326256,0.014686230536810153,Squat
390,False,False,True,False,True,86.39070385194066,89.88792707745053,25.456277778389985,0.01576443092886248,Squat
391,False,False,True,False,False,101.23624658285814,147.62800025467237,22.262653831751457,0.012967859442597568,Squat
392,False,False,True,False,True,120.19707130778995,168.7277718427063,30.298039373187706,0.01713880823615701,Squat
393,False,False,True,False,False,113.72057223064137,166.1404841218161,30.320540428068433,0.01147739510567769,Squat
394,False,False,True,False,True,117.66811237689326,140.4469720379108,27.99618814794892,0.015412922648256548,Squat
395,False,False,True,False,True,125.38988933423185,129.63073848270616,18.88561723467677,0.01726594613299305,Squat
396,False,False,True,False,False,129.61459119781904,123.06396015531062,38.8451337361889,0.011746115759466182,Squat
397,False,False,True,False,False,140.46522500641268,119.23525258620538,48.61961045936819,0.012566639428119801,Squat
398,False,False,True,False,False,154.78228552748362,119.1038283790301,53.88046121855815,0.010637724967097365,Squat
399,False,False,True,False,False,164.22347938253597,115.26502135477251,53.27825330905276,0.008187019983240482,Squat
400,False,False,True,False,False,178.89861320305963,107.21151471993929,54.99753531411959,0.013815102401675342,Squat
401,False,False,True,False,True,173.76275745533917,104.81183016037825,65.63703916054446,0.032155639406477754,Squat
402,False,False,True,False,True,166.86470726579245,113.25726625962001,66.67495702186945,0.052207017075377414,Squat
403,False,False,True,False,True,149.9495157255579,160.6906651120148,68.9086039769164,0.038571823401237014,Squat
404,False,False,True,False,True,157.47857377525514,144.14782789443993,69.91603838075632,0.034833441453003676,Squat
405,False,False,True,False,False,160.6868199257398,100.32810059411275,69.7305943412302,0.012615681698420285,Squat
406,False,False,True,False,False,156.5150147527915,84.19141923737438,68.41862122068409,0.012204180434570007,Squat
407,False,False,True,False,True,95.5806991352744,95.76259068041875,67.8438567474257,0.06150344642977325,Squat
408,False,True,True,False,True,73.33072615489925,154.21437768300345,65.56111762655459,0.09813508776090746,Squat
409,False,True,True,False,True,65.06522049511615,149.86126824351004,61.69067692647196,0.06318210275789235,Squat
410,False,True,True,False,True,70.12875622037976,154.36340026265805,56.83978813901246,0.042843402176500484,Squat
411,False,True,True,False,True,89.97627073270769,162.86375924732576,58.859406368030626,0.04615910009842011,Squat
412,False,True,True,False,True,110.67276306627562,138.5331376386793,57.81059579722022,0.06454375362993969,Squat
413,False,False,True,False,True,136.0647788506803,128.2164711156276,57.87754908208425,0.046310505152708265,Squat
414,False,False,True,False,True,150.39465485352108,148.52706727471366,58.572396608629354,0.03659185419279394,Squat
415,False,False,True,False,False,154.26294774189427,147.99111551482295,57.91867732539686,0.008588331599906088,Squat
416,False,False,True,False,False,160.18715918630315,157.3012066011466,57.47213983624073,0.007355629012411893,Squat
417,False,False,True,False,False,164.67507034991888,152.9232710604246,56.256598044779516,0.01270221846808776,Squat
418,False,False,True,False,False,165.3741881438139,153.2362631278131,54.9897124057559,0.003529436656587729,Squat
419,False,False,True,False,False,168.2674988115,153.52985095880805,55.336116584884095,0.007104261647793103,Squat
420,False,False,True,False,True,173.8897303185622,176.70451254681754,59.49544968229796,0.01893922752013508,Squat
421,False,False,True,False,False,178.03489547554406,161.4669037048575,58.54301072351055,0.007377349719325407,Squat
422,False,False,True,False,False,176.81866272682998,137.6960718560031,56.15308310798681,0.009310011336023627,Squat
423,False,False,True,False,False,165.89783096583568,133.41774273812894,54.650381468714784,0.00873579136262993,Squat
424,False,False,True,False,True,154.14849568420556,164.68773498944842,64.80384139592027,0.055079017061372484,Squat
425,False,False,True,False,True,134.88566633081516,108.77455141358357,65.60711583932287,0.03572259286674946,Squat
426,False,False,True,False,True,129.34206079314717,152.49792437717096,70.0838703581129,0.02084764304479021,Squat
427,False,False,True,False,True,142.04347436927787,87.62512031853844,68.39197933422595,0.02518430566503739,Squat
428,False,False,True,False,True,177.67001648573245,62.7586389041314,65.32713196088129,0.03345364243037886,Squat
429,False,False,True,False,True,179.48871377757456,71.230683166775,65.35141378920687,0.05388993986167055,Squat
430,False,False,True,False,True,166.97748619683884,82.52024808965336,89.59032217903962,0.03236370704232949,Squat
431,False,False,True,False,True,170.8473716223422,116.19633849658771,88.00150004740175,0.02867144221009943,Squat
432,False,False,True,False,True,164.15538910656133,155.426486705373,79.0525979857698,0.023264705591781294,Squat
433,False,False,True,False,True,163.09837254049847,161.37169204092532,72.0642943082809,0.015851687810776713,Squat
434,False,False,True,False,True,148.29917363578232,164.78706663989212,65.78356109463945,0.041683622261063084,Squat
435,False,False,True,False,True,143.2088806231201,173.53418710968205,63.44510590249584,0.026926700695784928,Squat
436,False,False,True,False,True,118.40987135363245,176.9411992370714,51.641558732693255,0.01629024030773652,Squat
437,False,False,True,False,True,138.97110071324482,178.87513193464332,39.535052601664155,0.028682925822029057,Squat
438,False,False,True,False,False,140.11366012449247,178.98767846438028,24.05941684048244,0.010770670139489177,Squat
439,False,False,True,False,False,138.08347783771194,179.9341803817716,45.9204272244139,0.008760964814204669,Squat
440,False,False,True,False,True,148.78111406279888,177.19155740534316,93.95060635277817,0.017138861783523675,Squat
441,False,False,True,False,False,154.93946772371663,174.4718382763125,119.23965037807801,0.014675631463175699,Squat
442,False,False,True,False,False,152.59166115581894,175.13276349661783,100.82901232179904,0.008152456670978865,Squat
443,False,False,False,False,True,147.45782722911852,171.46720747039203,143.0840321929004,0.015824548923031694,Arm Movement
444,False,False,False,False,True,125.5894770697619,158.34720960692545,157.85073630818778,0.024135143210014087,Arm Movement
445,False,False,False,False,True,87.4118146161275,142.79506652890197,160.65782594073056,0.05140746143290631,Arm Movement
446,False,False,False,False,True,15.989928760188976,85.37512613221031,142.18431434173385,0.03829024602195549,Arm Movement
447,False,True,False,False,True,6.860571488831621,60.81235281619168,160.09632657294176,0.04029706135003862,Hand Raise
448,True,True,False,False,True,18.345518053900037,83.26560705988973,164.7007278019127,0.02778721080264028,Hand Raise
449,True,True,False,False,True,1.4326025836397611,56.557075126488705,171.28554721068005,0.02417936073113833,Hand Raise
450,True,True,False,False,False,8.603175252437351,38.81873086949392,176.19550761333375,0.009587727077329205,Hand Raise
451,True,True,False,False,False,8.911026188010746,13.486036490331166,173.94962577322946,0.012888006268092184,Hand Raise
452,False,False,False,False,False,1.05440831387215,0.9223437851808851,170.55894790757355,0.011517224520930715,Standing / Neutral
453,False,False,False,False,False,3.2001140037945977,1.994027689923853,162.06231993695366,0.012750387338482602,Standing / Neutral
454,False,False,False,False,True,6.42151107707835,6.2857304176718,155.48218953539381,0.015139195710665413,Arm Movement
455,False,False,False,False,False,0.80092392133413,9.602584537875579,160.11532804341618,0.0037534354121623228,Standing / Neutral
456,False,False,False,False,False,9.485464049475214,16.077393721255174,154.33091850286638,0.004669068046989316,Standing / Neutral
457,False,False,False,False,False,27.723370301182687,22.03672421210993,132.97196411980036,0.004407463940326791,Standing / Neutral
458,False,False,False,False,False,32.78141673939854,30.84458287323965,132.95254096333366,0.006076731053070439,Standing / Neutral
459,False,False,False,False,False,34.82084400376722,37.050959768348946,148.8250473070729,0.0014754488066929983,Standing / Neutral
460,False,False,False,False,False,34.244424675656134,41.641385529696635,162.76159088009382,0.0012438275293064432,Standing / Neutral
461,False,False,False,False,False,78.86471013885144,49.95376267759643,170.34398446783888,0.0015080169474150054,Standing / Neutral
462,False,False,False,False,False,75.19992683035422,56.743536220257226,177.28242466497426,0.007297895373931364,Standing / Neutral
463,False,False,False,False,False,90.78002907065608,80.2449117364736,173.510919784872,0.014593348199886622,Standing / Neutral
464,False,False,False,False,True,107.16866285960762,178.17232078318446,156.9040356449209,0.015583639296821192,Arm Movement
465,False,False,False,False,True,117.55007699340285,147.8376546210194,148.45791413874758,0.015390401103644168,Arm Movement
466,False,False,False,False,False,139.65831208338764,172.97678948210924,155.68018246359935,0.011096683409557474,Standing / Neutral
467,False,False,False,False,False,179.9677310481322,170.37261688842162,164.98425022746184,0.0058673469605837305,Standing / Neutral
468,False,False,False,False,False,178.80079933253964,174.38514100050304,174.10844027111506,0.011086235607361185,Standing / Neutral
469,False,False,False,False,True,150.05975493341288,112.90577806152267,176.59800698518825,0.02205253116212129,Arm Movement
470,False,False,False,False,True,97.89428922351175,112.28756917026953,175.2267700651769,0.01912192047719517,Arm Movement
471,False,False,False,False,True,68.00730069090838,102.10302440525764,174.9781375473911,0.015140570044854383,Arm Movement
472,False,False,False,False,True,36.89883827313879,91.88714048847035,176.05563002324786,0.019894906927884093,Arm Movement
473,True,False,False,False,True,22.223174907306422,57.87989344302082,177.3238751450997,0.02330205882264154,Hand Raise
474,True,False,False,False,True,11.741826409944247,13.72024717991742,179.1963787145877,0.02561147799051803,Hand Raise
475,True,True,False,False,True,9.941485867977766,7.575444600847895,178.83627262450406,0.025883039284813874,Hand Raise
476,True,True,False,False,False,23.263263994260654,9.22603943488564,179.1467094111176,0.013980155820403186,Hand Raise
477,True,True,False,False,False,30.69746925807145,15.83120715456964,178.88396656312383,0.014703466158389635,Hand Raise
478,True,True,False,False,True,49.36894586935449,72.76010447938026,178.82003801047455,0.017670188969174924,Hand Raise
479,True,True,False,False,True,58.23696807149833,67.19832031782167,178.3534235754231,0.02045358843488241,Hand Raise
480,True,True,False,False,True,63.578993788819766,64.77137978309116,177.0834939571131,0.03357057861963862,Hand Raise
481,True,True,False,False,True,57.68626721062864,56.04590452489581,176.8114257965197,0.02480763560632479,Hand Raise
482,True,True,False,False,True,54.63879013481204,55.86917914513031,176.22634243059045,0.02108300508086291,Hand Raise
483,True,True,False,False,True,63.985869266996566,63.26373186683308,175.3321305711326,0.025958873018468418,Hand Raise
484,True,False,False,False,True,71.36861346737814,45.06986154271635,175.02178428826693,0.02791824057529639,Hand Raise
485,False,False,False,False,True,106.95670811044378,30.96015722117296,174.39861708663372,0.025883584444965416,Arm Movement
486,False,False,False,False,True,136.01364529649103,122.5304813291632,173.03131865780438,0.031960591166159076,Arm Movement
487,False,False,False,False,True,115.25708540721536,108.09908473858414,171.2202940909422,0.04025106647103169,Arm Movement
488,False,False,False,False,True,83.2053745681493,101.96497937680606,168.95880331498535,0.02159294040394244,Arm Movement
489,False,False,False,False,True,68.00436348688022,93.43511377869791,168.0074082248373,0.021351266232290677,Arm Movement
490,False,False,False,False,False,62.53084009164294,82.74607422019393,168.89889629739037,0.012476139327249784,Standing / Neutral
491,False,False,False,False,False,84.9121981887763,80.33331654167917,168.63809600924833,0.01224581287209963,Standing / Neutral
492,False,False,False,False,True,53.85416440676173,42.56920182043943,168.71806503470495,0.03637208653839079,Arm Movement
493,True,True,False,False,True,16.531132180402675,11.245121074744384,165.7346915829479,0.031374048439472224,Hand Raise
494,True,True,False,False,True,65.29352381284461,69.66682567330429,163.51878532660567,0.0346877259453441,Hand Raise
495,True,True,False,False,True,74.8419866406802,68.05816908508098,166.70517278292044,0.019120265633335708,Hand Raise
496,True,True,False,False,True,72.67755055836346,54.249342013854765,163.7211962156615,0.016851957339166387,Hand Raise
497,True,True,False,False,False,53.703825524302495,46.64286208733134,161.81983681876852,0.010133879729268372,Hand Raise
498,True,True,False,False,False,44.49589338813034,40.12433188978779,163.41171869170603,0.01082749555944469,Hand Raise
499,True,True,False,False,False,37.63361509933875,38.36653199887664,167.87626872150167,0.01299926184160581,Hand Raise
500,True,True,False,False,False,38.209328463085875,40.05997049873871,170.64066604042569,0.009823947672491791,Hand Raise
501,True,True,False,False,False,38.7043231969844,47.41335176973608,170.66315213165745,0.011283689782318251,Hand Raise
502,True,True,False,False,False,41.056248564309215,58.11984789008168,175.10672170846607,0.014320130906151519,Hand Raise
503,True,True,False,False,True,43.308451301632616,80.58098250775608,175.37679326316442,0.018654836453145567,Hand Raise
504,False,False,False,False,True,59.45576800336426,84.21066900907843,177.08876205641604,0.017454405316480973,Arm Movement
505,False,False,False,False,True,68.27769625201122,88.51186943150172,177.213120786285,0.016353049021655467,Arm Movement
506,False,False,False,False,True,78.4743588101834,101.53676309359572,175.47741348397523,0.019074872459030463,Arm Movement
507,False,False,False,False,True,85.47297890710118,112.96422334722841,172.0514973999219,0.017050082790630056,Arm Movement
508,False,False,False,False,True,100.45449737951687,123.98822885618729,173.57292612838216,0.017295135964546925,Arm Movement
509,False,False,False,False,False,107.44548507674136,135.0897132965497,177.00054274477833,0.012553151370408713,Standing / Neutral
510,False,False,False,False,False,116.56991595381798,143.90930642111687,174.26701634785974,0.009585854662046488,Standing / Neutral
511,False,False,False,False,False,123.09421383740836,154.14283244122365,176.6891045347215,0.009968435573718352,Standing / Neutral
512,False,False,False,False,False,135.39924427375541,165.2368847937044,175.39246200000608,0.012274964918412228,Standing / Neutral
513,False,False,False,False,False,143.85475367759042,172.56843885138977,178.3931508046672,0.005475394900236557,Standing / Neutral
514,False,False,False,False,False,153.94125871613647,179.19670192835792,177.3262938634184,0.004048657314999925,Standing / Neutral
515,False,False,False,False,False,164.39746724114855,174.94882695139404,177.20182333845108,0.004945301742590101,Standing / Neutral
516,False,False,False,False,False,174.89645222043248,170.85709512787034,177.61906858917234,0.0048446180905591975,Standing / Neutral
517,False,False,False,False,False,173.46309716310176,168.8732319211529,177.50004108530356,0.0039906883042808,Standing / Neutral
518,False,False,False,False,False,167.3395110895512,164.23046553025898,179.15300034613097,0.003706986370932002,Standing / Neutral
519,False,False,False,False,False,162.04096506410895,159.4653094706161,179.27338342840125,0.0015256099306047096,Standing / Neutral
520,False,False,False,False,False,156.268774654515,155.57088787615578,175.95697380652012,0.001989471988508169,Standing / Neutral
521,False,False,False,False,False,149.59833246982845,155.26406302064152,176.78838797955203,0.0009375949621012293,Standing / Neutral
522,False,False,False,False,False,142.58286851528655,150.94998684545797,177.21773353271948,0.0027083017725049096,Standing / Neutral
523,False,False,False,False,False,138.65051158722153,155.327271761397,177.90668482923377,0.002919698545251331,Standing / Neutral
524,False,False,False,False,False,136.64442374693525,153.3039153972133,178.07674087807214,0.0032564701174555848,Standing / Neutral
525,False,False,False,False,False,133.76832994293457,147.38366633541148,174.28504814430187,0.007892367863333947,Standing / Neutral
526,False,False,False,False,False,123.90934112234555,141.40934578446917,176.9968169914305,0.009003809728669616,Standing / Neutral
527,False,False,False,False,False,116.61364322776441,144.3419423410229,178.6778639908467,0.006215302390761625,Standing / Neutral
528,False,False,False,False,False,111.98761702301843,152.0722848472286,176.07783481170398,0.012092671315877128,Standing / Neutral
529,False,False,False,False,True,114.52889297396759,107.5211384286447,177.63795063287463,0.02636099251684215,Arm Movement
530,False,False,False,False,True,127.12132817768074,3.8906614084852147,174.95351998835687,0.036301940301004795,Arm Movement
531,False,True,False,False,True,151.04865292475455,13.298169606463174,170.9371065915499,0.021897508441128387,Hand Raise
